PA_ID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,GAZ_AREA,GIS_AREA,REPT_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,X_COORD,Y_COORD,MGT_PLAN,RES_NUMBER,EPBC,SHAPE_AREA,SHAPE_LEN
VIC_2365,Brassey Mine B.R.,Natural Features Reserve,NFR,IV,Y,26.61,26.61853409,26.61853409,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.03464174,-37.07157635,N,2365,State,0.0000269708403341,0.0439847020462
VIC_2366,Welshmans Reef B.R.,Natural Features Reserve,NFR,IV,Y,14.466,14.47007275,14.47007275,"""1982-08-24T00:00:00.000Z""","""2003-09-09T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.05367375,-37.07300767,N,2366,State,0.0000146621557773,0.0249852386085
VIC_2367,Guildford I131 B.R.,Natural Features Reserve,NFR,IV,Y,12.729,12.73261547,12.73261547,"""1982-08-24T00:00:00.000Z""","""2005-06-15T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.1970986,-37.10875996,N,2367,State,0.000012907655147,0.0248827421097
VIC_2368,Guildford I132 B.R,Natural Features Reserve,NFR,IV,Y,28.237,28.24590302,28.24590302,"""1982-08-24T00:00:00.000Z""","""2006-01-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.19566432,-37.11769003,N,2368,State,0.000028637056487,0.0381944378378
VIC_2369,Guildford I133 B.R,Natural Features Reserve,NFR,IV,Y,7.692,7.69420719,7.69420719,"""1982-08-24T00:00:00.000Z""","""2006-04-11T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.18792706,-37.1192707,N,2369,State,0.00000780108254052,0.0212953072405
VIC_2426,Mortat I7 B.R.,Natural Features Reserve,NFR,IV,Y,15.666,15.67019176,15.67019176,"""1983-11-22T00:00:00.000Z""","""1990-08-28T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.39959469,-36.72963007,N,2426,State,0.0000158081700505,0.015916622167
VIC_2427,Dopewora I8 B.R.,Natural Features Reserve,NFR,IV,Y,64.018,64.03587341,64.03587341,"""1983-11-22T00:00:00.000Z""","""2003-09-02T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.43749063,-36.74601662,N,2427,State,0.0000646132961593,0.0361287455083
VIC_2428,Goroke I9 B.R.,Natural Features Reserve,NFR,IV,Y,97.216,97.24351501,97.24351501,"""1983-11-22T00:00:00.000Z""","""1995-04-04T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.44478657,-36.76004008,N,2428,State,0.0000981369931538,0.0415643514907
VIC_2480,Reeves Hill B.R.,Natural Features Reserve,NFR,IV,Y,8.918,8.92051029,8.92051029,"""1983-11-22T00:00:00.000Z""","""2004-06-01T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.7339335,-37.04407311,N,2480,State,0.00000903561775416,0.0188588077993
VIC_2481,Pipetrack B.R.,Natural Features Reserve,NFR,IV,Y,12.667,12.67113304,12.67113304,"""1983-11-22T00:00:00.000Z""","""2004-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.7437107,-37.0789047,N,2481,State,0.0000128402105595,0.0210171706328
VIC_2482,Fraynes Creek B.R.,Natural Features Reserve,NFR,IV,Y,12.98,12.98423004,12.98423004,"""1983-11-22T00:00:00.000Z""","""1996-08-01T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.7495851,-37.08142939,N,2482,State,0.0000131581402311,0.0180668693007
VIC_2483,Sisters Rocks B.R.,Natural Features Reserve,NFR,IV,Y,10.238,10.24102879,10.24102879,"""1983-11-22T00:00:00.000Z""","""1994-01-18T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.78671356,-37.09309591,N,2483,State,0.0000103796369915,0.0145358305671
VIC_2484,Monaghans B.R.,Natural Features Reserve,NFR,IV,Y,11.162,11.16500568,11.16500568,"""1983-11-22T00:00:00.000Z""","""2003-03-25T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.76057309,-37.09863705,N,2484,State,0.0000113170100335,0.0156606452869
VIC_2485,Mokepilly I66 B.R,Natural Features Reserve,NFR,IV,Y,3.04,3.04043913,3.04043913,"""1983-11-22T00:00:00.000Z""","""2003-08-20T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.75414876,-37.10985398,N,2485,State,0.00000308227406287,0.00709974093983
VIC_2486,Mokepilly I67 B.R.,Natural Features Reserve,NFR,IV,Y,11.98,11.98433208,11.98433208,"""1983-11-22T00:00:00.000Z""","""2004-03-02T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.79148664,-37.1374749,N,2486,State,0.0000121536969473,0.0236314320114
VIC_2487,Fyans Creek B.R.,Natural Features Reserve,NFR,IV,Y,67.999,68.01894379,68.01894379,"""1983-11-22T00:00:00.000Z""","""2007-06-12T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.55867702,-37.09039526,N,2487,State,0.0000689367591475,0.0712775175394
VIC_2488,Bellellen I69 B.R.,Natural Features Reserve,NFR,IV,Y,2.151,2.15114522,2.15114522,"""1983-11-22T00:00:00.000Z""","""2003-03-25T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.69057951,-37.11655289,N,2488,State,0.00000218095329959,0.0149639176778
VIC_2489,Reids B.R.,Natural Features Reserve,NFR,IV,Y,4.781,4.78219509,4.78219509,"""1983-11-22T00:00:00.000Z""","""2007-05-08T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.69756599,-37.12845346,N,2489,State,0.00000484919735594,0.0142662374415
VIC_2490,Bellellen I71 B.R.,Natural Features Reserve,NFR,IV,Y,6.4,6.40147114,6.40147114,"""1983-11-22T00:00:00.000Z""","""2004-06-01T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.66645832,-37.13749519,N,2490,State,0.00000649188893696,0.0102184189546
VIC_2491,Rowes B.R.,Natural Features Reserve,NFR,IV,Y,6.315,6.31735754,6.31735754,"""1983-11-22T00:00:00.000Z""","""1986-11-05T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.6035308,-37.15846076,N,2491,State,0.00000640833028001,0.0101636272528
VIC_2492,Millers Creek B.R.,Natural Features Reserve,NFR,IV,Y,4.586,4.58725262,4.58725262,"""1983-11-22T00:00:00.000Z""","""1991-09-03T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.60804344,-37.19431135,N,2492,State,0.00000465549810805,0.0159527436857
VIC_2493,Moyston West B.R,Natural Features Reserve,NFR,IV,Y,7.282,7.28429937,7.28429937,"""1983-11-22T00:00:00.000Z""","""1986-11-05T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.64379763,-37.24815752,N,2493,State,0.00000739782622076,0.010783275549
VIC_2494,Pollands B.R.,Natural Features Reserve,NFR,IV,Y,3.789,3.79054284,3.79054284,"""1983-11-22T00:00:00.000Z""","""1983-11-22T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.71821961,-37.26100096,N,2494,State,0.00000385026486157,0.00855950484728
VIC_2495,Masons B.R.,Natural Features Reserve,NFR,IV,Y,17.938,17.94285011,17.94285011,"""1983-11-22T00:00:00.000Z""","""1987-05-19T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.74708484,-37.3035466,N,2495,State,0.0000182358696456,0.0317508512253
VIC_2496,Moyston I77 B.R,Natural Features Reserve,NFR,IV,Y,11.853,11.85617447,11.85617447,"""1983-11-22T00:00:00.000Z""","""1986-10-14T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.76606993,-37.31112771,N,2496,State,0.0000120509479791,0.0207498550935
VIC_2497,Lennox Springs B.R.,Natural Features Reserve,NFR,IV,Y,1.777,1.77767456,1.77767456,"""1983-11-22T00:00:00.000Z""","""1987-10-27T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.76234802,-37.32647824,N,2497,State,0.0000018072319276,0.00541093830108
VIC_2499,Westgate B.R.,Natural Features Reserve,NFR,IV,Y,67.523,67.5429306,67.5429306,"""1983-11-22T00:00:00.000Z""","""2006-04-11T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.87448093,-37.20752327,N,2499,State,0.0000685607928612,0.0642618643243
VIC_25,Dunstans F.F.R.,Nature Conservation Reserve,NCR,IA,Y,126.817,126.72478485,126.72478485,"""1979-05-01T00:00:00.000Z""","""1985-05-14T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.66633714,-35.1489332,N,25,State,0.000125356744848,0.062937246642
VIC_250,Griffith Lagoon N.C.R.,Natural Features Reserve,NFR,IA,Y,68.541,68.53857422,68.53857422,"""1979-05-01T00:00:00.000Z""","""2014-07-08T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,143.53525445,-35.94906452,N,250,State,0.0000684645425377,0.032243605042
VIC_2500,Crochan B.R.,Natural Features Reserve,NFR,IV,Y,4.388,4.38896656,4.38896656,"""1983-11-22T00:00:00.000Z""","""1986-09-23T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.84709967,-37.29450577,N,2500,State,0.00000446007627082,0.00857501481232
VIC_2501,Rocky Point B.R.,Natural Features Reserve,NFR,IV,Y,42.685,42.69578171,42.69578171,"""1983-11-22T00:00:00.000Z""","""2004-04-06T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.83242209,-37.32641377,N,2501,State,0.0000434035784762,0.0451772282486
VIC_2502,Cathcart B.R.,Natural Features Reserve,NFR,IV,Y,7.253,7.25445557,7.25445557,"""1983-11-22T00:00:00.000Z""","""1986-11-18T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.8889861,-37.32162274,N,2502,State,0.00000737457677431,0.0140088170248
VIC_2503,Tarrayoukyan B.R.,Natural Features Reserve,NFR,IV,Y,5.094,5.09579754,5.09579754,"""1983-11-22T00:00:00.000Z""","""1983-11-22T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.62923543,-37.2983676,N,2503,State,0.00000517864454848,0.0139861754472
VIC_2504,Wookurkook B.R,Natural Features Reserve,NFR,IV,Y,9.873,9.87520313,9.87520313,"""1983-11-22T00:00:00.000Z""","""1986-11-05T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.97724045,-37.37140758,N,2504,State,0.0000100453045738,0.0141452847518
VIC_2505,Gritjurk B.R,Natural Features Reserve,NFR,IV,Y,12.713,12.71633625,12.71633625,"""1983-11-22T00:00:00.000Z""","""1983-11-22T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.82689046,-37.51132502,N,2505,State,0.0000129592342372,0.0158557405105
VIC_2506,Cavendish B.R.,Natural Features Reserve,NFR,IV,Y,24.192,24.19663239,24.19663239,"""1983-11-22T00:00:00.000Z""","""1986-11-05T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.03487952,-37.53128876,N,2506,State,0.0000246649939262,0.0447016078469
VIC_2507,Geerak B.R,Natural Features Reserve,NFR,IV,Y,3.795,3.7957952,3.7957952,"""1983-11-22T00:00:00.000Z""","""1987-03-17T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.14876515,-37.47876162,N,2507,State,0.00000386662408093,0.00790352963781
VIC_2508,Mirranatwa B.R,Natural Features Reserve,NFR,IV,Y,43.475,43.48524475,43.48524475,"""1983-11-22T00:00:00.000Z""","""1986-12-23T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.36939104,-37.4342243,N,2508,State,0.0000442706964753,0.0289827943726
VIC_237,Dering F.F.R.,Nature Conservation Reserve,NCR,IA,Y,361.922,361.7361145,361.7361145,"""1979-05-01T00:00:00.000Z""","""1984-09-05T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,142.19505109,-35.34271521,N,237,State,0.000358701773661,0.189991483662
VIC_2370,Chewton B.R.,Natural Features Reserve,NFR,IV,Y,10.265,10.26789379,10.26789379,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.28206523,-37.07161229,N,2370,State,0.000010404041291,0.0218058579409
VIC_2371,Muckleford I135 B.R.,Natural Features Reserve,NFR,IV,Y,19.501,19.50681114,19.50681114,"""1982-08-24T00:00:00.000Z""","""2005-06-21T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.16043042,-37.06074528,N,2371,State,0.0000197626508199,0.0183804672019
VIC_2372,Muckleford I136 B.R,Natural Features Reserve,NFR,IV,Y,83.038,83.06289673,83.06289673,"""1982-08-24T00:00:00.000Z""","""1987-02-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.17218364,-37.03717417,N,2372,State,0.0000841263042843,0.0464594592049
VIC_2373,Walmer I137 B.R.,Natural Features Reserve,NFR,IV,Y,4.152,4.15320015,4.15320015,"""1982-08-24T00:00:00.000Z""","""2003-09-09T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.13377438,-36.99027643,N,2373,State,0.00000420383664115,0.00825559968946
VIC_2374,Walmer I138 B.R.,Natural Features Reserve,NFR,IV,Y,10.017,10.01967049,10.01967049,"""1982-08-24T00:00:00.000Z""","""2003-09-09T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.16882151,-36.99153809,N,2374,State,0.0000101419999726,0.0129003761565
VIC_2375,Walmer I139 B.R,Natural Features Reserve,NFR,IV,Y,7.941,7.94361162,7.94361162,"""1982-08-24T00:00:00.000Z""","""2006-06-15T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.23098515,-36.97299988,N,2375,State,0.00000803870008109,0.0167793524705
VIC_2376,Porcupine Flat South B.R.,Natural Features Reserve,NFR,IV,Y,9.022,9.02467155,9.02467155,"""1982-08-24T00:00:00.000Z""","""2003-08-20T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.11762067,-36.96835074,N,2376,State,0.00000913216184108,0.0182596081502
VIC_2377,Porcupine Flat B.R.,Natural Features Reserve,NFR,IV,Y,1.875,1.87533522,1.87533522,"""1982-08-24T00:00:00.000Z""","""2003-08-20T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.12223937,-36.96354439,N,2377,State,0.00000189754547515,0.00736012258094
VIC_2379,Ravenswood South B.R.,Natural Features Reserve,NFR,IV,Y,1.685,1.68554401,1.68554401,"""1982-08-24T00:00:00.000Z""","""2003-09-09T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.18660351,-36.94042107,N,2379,State,0.00000170499801177,0.00533240007224
VIC_2380,Shelbourne B.R.,Natural Features Reserve,NFR,IV,Y,13.153,13.15739918,13.15739918,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.11981159,-36.87570517,N,2380,State,0.0000132976921102,0.0461569048993
VIC_2381,Woodstock B.R.,Natural Features Reserve,NFR,IV,Y,9.857,9.85936356,9.85936356,"""1982-08-24T00:00:00.000Z""","""2003-08-20T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.06726261,-36.79564516,N,2381,State,0.00000995457879661,0.0140121759273
VIC_2382,Marong H70 B.R.,Natural Features Reserve,NFR,IV,Y,10.02,10.02285576,10.02285576,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.09645473,-36.76728876,N,2382,State,0.0000101159419316,0.0230439724825
VIC_2383,Wilsons Hill B.R.,Natural Features Reserve,NFR,IV,Y,26.277,26.28345108,26.28345108,"""1982-08-24T00:00:00.000Z""","""2007-02-06T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.11350267,-36.74463037,N,2383,State,0.0000265199264873,0.0409547390458
VIC_2385,Leichardt B.R.,Natural Features Reserve,NFR,IV,Y,14.792,14.79560184,14.79560184,"""1982-08-24T00:00:00.000Z""","""2004-03-02T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.12458909,-36.62714176,N,2385,State,0.0000149063457286,0.0155552507124
VIC_2386,Nerring I150 B.R,Natural Features Reserve,NFR,IV,Y,5.004,5.00499296,5.00499296,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.23004004,-36.67287761,N,2386,State,0.00000504540689942,0.00924372332784
VIC_2387,Yarraberb B.R.,Natural Features Reserve,NFR,IV,Y,18.908,18.91269112,18.91269112,"""1982-08-24T00:00:00.000Z""","""2006-04-11T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.14896028,-36.54980187,N,2387,State,0.0000190356039492,0.0379260885423
VIC_2389,Crabhole Creek B.R.,Natural Features Reserve,NFR,IV,Y,23.645,23.65073586,23.65073586,"""1982-08-24T00:00:00.000Z""","""2006-10-19T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.47875288,-36.6373384,N,2389,State,0.0000238313949538,0.0409710013827
VIC_239,Pauline Toner Butterfly N.C.R,Natural Features Reserve,NFR,IA,Y,2.114,2.11445284,2.11445284,"""1997-06-17T00:00:00.000Z""","""1997-06-17T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.16426067,-37.71770099,N,239,State,0.00000216071933266,0.00576516169567
VIC_2393,Sparrowhawk Gully B.R.,Natural Features Reserve,NFR,IV,Y,46.087,46.09938049,46.09938049,"""1982-08-24T00:00:00.000Z""","""2006-06-15T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.24193855,-36.76770291,N,2393,State,0.0000465305046748,0.0983592440761
VIC_2395,Strathfieldsaye I159 B.R,Natural Features Reserve,NFR,IV,Y,24.29,24.29681206,24.29681206,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.37350435,-36.78399879,N,2395,State,0.0000245274777861,0.0243357017744
VIC_2396,Strathfieldsaye I160 B.R,Natural Features Reserve,NFR,IV,Y,1.224,1.22466588,1.22466588,"""1982-08-24T00:00:00.000Z""","""2005-06-15T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.37270938,-36.81008125,N,2396,State,0.00000123672363685,0.00447621426039
VIC_2397,Eppalock B.R.,Natural Features Reserve,NFR,IV,Y,20.951,20.95740891,20.95740891,"""1982-08-24T00:00:00.000Z""","""2003-08-20T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.52859697,-36.84092279,N,2397,State,0.0000211720907838,0.0189581629697
VIC_2398,Hawkestone B.R.,Natural Features Reserve,NFR,IV,Y,1.332,1.33202577,1.33202577,"""1982-08-24T00:00:00.000Z""","""2005-06-21T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.43964472,-36.94915572,N,2398,State,0.0000013475431857,0.00636562183515
VIC_2399,Taradale N.C.R.,Natural Features Reserve,NFR,IA,Y,184.8,184.85539246,184.85539246,"""1982-08-24T00:00:00.000Z""","""2007-02-13T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.37879476,-37.14001804,N,2399,State,0.00018746613136,0.143663820253
VIC_24,Wannon F.R.,Nature Conservation Reserve,NCR,IA,Y,7.852,7.85282946,7.85282946,"""1983-11-22T00:00:00.000Z""","""1983-11-22T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.84991708,-37.67119649,N,24,State,0.00000801970970254,0.0120440507113
VIC_2400,Metcalfe I164 B.R.,Natural Features Reserve,NFR,IV,Y,7.414,7.41692495,7.41692495,"""1982-08-24T00:00:00.000Z""","""2004-04-06T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.41966271,-37.13710386,N,2400,State,0.00000752161356972,0.0197025993461
VIC_2401,Glenhope B.R,Natural Features Reserve,NFR,IV,Y,5.137,5.1382122,5.1382122,"""1982-08-24T00:00:00.000Z""","""1982-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.63826806,-37.08277921,N,2401,State,0.00000520718565733,0.0141840158692
VIC_2402,Spring Plains B.R.,Natural Features Reserve,NFR,IV,Y,4.026,4.02753496,4.02753496,"""1982-08-24T00:00:00.000Z""","""2004-03-02T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.72286878,-37.02278535,N,2402,State,0.0000040783524236,0.013581554188
VIC_2403,Tooborac I167 B.R,Natural Features Reserve,NFR,IV,Y,15.515,15.5193758,15.5193758,"""1982-08-24T00:00:00.000Z""","""1982-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.78755083,-37.03741046,N,2403,State,0.0000157181784445,0.0209213671057
VIC_2404,Heathcote I168 B.R.,Natural Features Reserve,NFR,IV,Y,5.272,5.27408934,5.27408934,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.78107929,-36.92737163,N,2404,State,0.00000533403793774,0.0144547101472
VIC_2405,Heathcote I169 B.R.,Natural Features Reserve,NFR,IV,Y,2.99,2.99140549,2.99140549,"""1982-08-24T00:00:00.000Z""","""1982-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.68937037,-36.90025523,N,2405,State,0.00000302435651405,0.00930625848803
VIC_2406,Toolleen B.R.,Natural Features Reserve,NFR,IV,Y,4.852,4.85352659,4.85352659,"""1982-08-24T00:00:00.000Z""","""2005-08-30T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.68943751,-36.73933327,N,2406,State,0.00000489686122995,0.0121394885461
VIC_2407,Wanalta B.R.,Natural Features Reserve,NFR,IV,Y,7.915,7.91719294,7.91719294,"""1982-08-24T00:00:00.000Z""","""2003-08-26T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.92314855,-36.61491064,N,2407,State,0.00000797521428233,0.0116291389904
VIC_2408,Corop B.R.,Natural Features Reserve,NFR,IV,Y,7.923,7.92432451,7.92432451,"""1982-08-24T00:00:00.000Z""","""1982-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,144.74335557,-36.47354738,N,2408,State,0.00000796806666564,0.0137562269479
VIC_2409,Waranga I173 B.R.,Natural Features Reserve,NFR,IV,Y,6.626,6.62743378,6.62743378,"""1982-08-24T00:00:00.000Z""","""2004-03-02T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.03337466,-36.53619838,N,2409,State,0.00000666931605404,0.0106884860831
VIC_241,Pheasant Creek F.R.,Nature Conservation Reserve,NCR,IA,Y,155.719,155.72949219,155.72949219,"""1987-02-11T00:00:00.000Z""","""1987-02-11T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,147.60353099,-36.12418417,M,241,State,0.000155900090247,0.177495706459
VIC_2410,Waranga I174 B.R.,Natural Features Reserve,NFR,IV,Y,13.445,13.44803238,13.44803238,"""1982-08-24T00:00:00.000Z""","""2004-04-06T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.04819374,-36.53562004,N,2410,State,0.0000135329191899,0.0147278936141
VIC_2411,Waranga I175 B.R.,Natural Features Reserve,NFR,IV,Y,22.109,22.1140461,22.1140461,"""1982-08-24T00:00:00.000Z""","""2004-03-02T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.07169178,-36.52541795,N,2411,State,0.0000222504147191,0.03322276124
VIC_2412,Baileston B.R,Natural Features Reserve,NFR,IV,Y,34.237,34.24633408,34.24633408,"""1982-08-24T00:00:00.000Z""","""1982-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.07689672,-36.76652822,N,2412,State,0.0000345642018274,0.0244905386896
VIC_2413,Hughes Creek Hill B.R.,Natural Features Reserve,NFR,IV,Y,94.187,94.21470642,94.21470642,"""1982-08-24T00:00:00.000Z""","""1982-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.12389088,-36.86533719,N,2413,State,0.0000952090293696,0.0599793590548
VIC_2414,Tabilk B.R.,Natural Features Reserve,NFR,IV,Y,18.362,18.36721039,18.36721039,"""1982-08-24T00:00:00.000Z""","""2005-06-15T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.13839605,-36.86815728,N,2414,State,0.0000185625914459,0.0290963313404
VIC_2416,Monea North B.R,Natural Features Reserve,NFR,IV,Y,6.492,6.4935236,6.4935236,"""1982-08-24T00:00:00.000Z""","""1989-04-26T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.26471024,-36.78040039,N,2416,State,0.00000655495908851,0.0109123695154
VIC_2417,Locksley B.R,Natural Features Reserve,NFR,IV,Y,14.298,14.30180168,14.30180168,"""1982-08-24T00:00:00.000Z""","""2007-02-06T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.33710536,-36.83296977,N,2417,State,0.0000144469149833,0.0284931921519
VIC_2418,Bunganail B.R.,Natural Features Reserve,NFR,IV,Y,22.392,22.39855766,22.39855766,"""1982-08-24T00:00:00.000Z""","""2004-08-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.26064219,-36.70609651,N,2418,State,0.0000225889342392,0.0193643365159
VIC_2419,Murchison B.R.,Natural Features Reserve,NFR,IV,Y,16.736,16.74063301,16.74063301,"""1982-08-24T00:00:00.000Z""","""2006-01-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,145.1890371,-36.63939498,N,2419,State,0.0000168686061274,0.0168137763299
VIC_242,Wood Wood F.F.R,Nature Conservation Reserve,NCR,IA,Y,35.981,35.95312119,35.95312119,"""1979-05-01T00:00:00.000Z""","""1986-11-25T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,143.34028541,-35.10776301,N,242,State,0.0000355463354335,0.0261443700011
VIC_2420,Tallageira B.R.,Natural Features Reserve,NFR,IV,Y,10.093,10.09632874,10.09632874,"""1983-11-22T00:00:00.000Z""","""1987-02-24T00:00:00.000Z""",VIC,VIC_DELWP,VIC_DELWP,G,,T,1,141.03221552,-36.84373216,N,2420,State,0.0000102000568297,0.0161326421966
